event_id,type,date,damage_cost,description1,description
612172,Hail,15-FEB-16 11:38:00,0.00K,A strong storm system moving through the Mississippi River Valley aided the development of several lines of thunderstorms during the morning and afternoon hours of the 15th. Numerous reports of severe weather were received with this system.,Ping pong ball sized hail was reported at the South of the Border Gas Station northwest of Spillman.
612173,Hail,15-FEB-16 12:15:00,,A strong storm system moving through the Mississippi River Valley aided the development of several lines of thunderstorms during the morning and afternoon hours of the 15th. Numerous reports of severe weather were received with this system.,An amateur radio operator relayed a report of one inch diameter hail and estimated winds of 50 mph from west of St. Francisville.
612176,Thunderstorm Wind,15-FEB-16 11:28:00,,A strong storm system moving through the Mississippi River Valley aided the development of several lines of thunderstorms during the morning and afternoon hours of the 15th. Numerous reports of severe weather were received with this system.,A few trees were reported blown down by thunderstorm winds west-northwest of Wakefield.
612177,Thunderstorm Wind,15-FEB-16 11:38:00,,A strong storm system moving through the Mississippi River Valley aided the development of several lines of thunderstorms during the morning and afternoon hours of the 15th. Numerous reports of severe weather were received with this system.,A few trees were reported blown down north of Spillman.
612178,Hail,15-FEB-16 12:50:00,0.00K,A strong storm system moving through the Mississippi River Valley aided the development of several lines of thunderstorms during the morning and afternoon hours of the 15th. Numerous reports of severe weather were received with this system.,Golf ball size hail was reported in Slaughter. Event time was based on radar.
613903,Hail,23-FEB-16 17:24:00,0.00K,A warm front lifted north across Southeast Texas and the Toledo Bend Reservoir into the southern sections of Northcentral Louisiana during the afternoon hours of February 23rd, ahead of a strong upper level trough that traversed east across Northcentral Texas into Northern Louisiana. Instability increased across the warm sector as large scale forcing spread east along the front
613904,Hail,23-FEB-16 17:25:00,0.00K,A warm front lifted north across Southeast Texas and the Toledo Bend Reservoir into the southern sections of Northcentral Louisiana during the afternoon hours of February 23rd, ahead of a strong upper level trough that traversed east across Northcentral Texas into Northern Louisiana. Instability increased across the warm sector as large scale forcing spread east along the front
613905,Hail,23-FEB-16 18:00:00,0.00K,A warm front lifted north across Southeast Texas and the Toledo Bend Reservoir into the southern sections of Northcentral Louisiana during the afternoon hours of February 23rd, ahead of a strong upper level trough that traversed east across Northcentral Texas into Northern Louisiana. Instability increased across the warm sector as large scale forcing spread east along the front
613907,Hail,23-FEB-16 18:50:00,0.00K,A warm front lifted north across Southeast Texas and the Toledo Bend Reservoir into the southern sections of Northcentral Louisiana during the afternoon hours of February 23rd, ahead of a strong upper level trough that traversed east across Northcentral Texas into Northern Louisiana. Instability increased across the warm sector as large scale forcing spread east along the front
613906,Hail,23-FEB-16 18:05:00,0.00K,A warm front lifted north across Southeast Texas and the Toledo Bend Reservoir into the southern sections of Northcentral Louisiana during the afternoon hours of February 23rd, ahead of a strong upper level trough that traversed east across Northcentral Texas into Northern Louisiana. Instability increased across the warm sector as large scale forcing spread east along the front
617880,Flash Flood,30-MAR-16 21:35:00,0.00K,A warm front lifted north through the region during the evening hours on March 29th, through the morning hours on March 30th
620076,Flash Flood,19-APR-16 17:00:00,0.00K,A band of showers and thunderstorms producing heavy rainfall developed during the mid and late afternoon hours on April 19th, and moved repeatedly over the same areas across Northern Bienville and Southern Lincoln Parishes. Additional storms merged with this line
616359,Thunderstorm Wind,17-MAR-16 14:20:00,0.00K,A strong frontal boundary pulled up stationary south of Northeast Texas and Northern Louisiana during the morning hours of March 17th. However, an elevated boundary near 850mb was located nearly stationary across the Middle Red River Valley of Northern Texas into Southern Arkansas. Flow aloft was mostly west to east across the Southern Plains at this time but subtle weak disturbances and strong deep layer shear resulted in the development of scattered strong to severe thunderstorms across portions of North Central Texas and South Central Oklahoma during the predawn hours of March 17th. After sunrise
617917,Hail,31-MAR-16 14:06:00,0.00K,A very warm, moist
617918,Thunderstorm Wind,31-MAR-16 13:50:00,10.00K,A very warm, moist
617919,Hail,31-MAR-16 13:57:00,0.00K,A very warm, moist
613936,Hail,01-MAR-16 16:21:00,0.00K,Scattered showers and thunderstorms developed during the mid-afternoon hours on March 1st, along and ahead of a southeast moving cold front and associated upper level trough which dropped southeast over Southeast Arkansas and Northeast Louisiana. Adequate instability developed during peak heating just ahead of the front which resulted in isolated strong to severe thunderstorms developing over portions of Northcentral Louisiana. Quarter size hail was reported in Olla before these storms quickly exited the area to the east into Northeast Louisiana.
617920,Hail,31-MAR-16 14:10:00,0.00K,A very warm, moist
617921,Hail,31-MAR-16 14:17:00,0.00K,A very warm, moist
617923,Hail,31-MAR-16 15:00:00,0.00K,A very warm, moist
615437,Hail,23-FEB-16 19:15:00,0.00K,Showers and thunderstorms occurred across the region in association with a potent low pressure system. Some of these storms produced strong damaging wind gusts and hail.,
615438,Hail,23-FEB-16 19:35:00,0.00K,Showers and thunderstorms occurred across the region in association with a potent low pressure system. Some of these storms produced strong damaging wind gusts and hail.,
615439,Hail,23-FEB-16 19:49:00,0.00K,Showers and thunderstorms occurred across the region in association with a potent low pressure system. Some of these storms produced strong damaging wind gusts and hail.,Quarter sized hail occurred at the 84 Quick Stop.
617924,Hail,31-MAR-16 15:00:00,0.00K,A very warm, moist
617925,Thunderstorm Wind,31-MAR-16 15:25:00,0.00K,A very warm, moist
625531,Hail,17-MAR-16 15:40:00,0.00K,A frontal boundary moved to and stalled at the Interstate 10 corridor during the 17th. Multiple disturbances aloft passed over the region during the 17th and 18th producing severe weather.,A picture of quarter sized hail was received through Facebook in Tioga.
625532,Hail,18-MAR-16 15:59:00,0.00K,A frontal boundary moved to and stalled at the Interstate 10 corridor during the 17th. Multiple disturbances aloft passed over the region during the 17th and 18th producing severe weather.,Media shared a picture of quarter size hail in Simmesport.
616745,Tornado,15-FEB-16 10:22:00,10.00K,A strong upper level disturbance and a cold front moved across the region during the morning of the 15th producing several severe thunderstorms and a tornado.,A weak tornado briefly touched down on highway 1181 east-southeast of Plaucheville in Avoyelles Parish. Three mobile homes and one brick home received minor damage to shingles
617926,Hail,31-MAR-16 15:35:00,0.00K,A very warm, moist
617927,Hail,31-MAR-16 16:10:00,0.00K,A very warm, moist
617928,Hail,31-MAR-16 16:15:00,0.00K,A very warm, moist
625847,Flood,10-MAR-16 20:00:00,25.00K,Heavy rain fell over the upper reaches of the Calcasieu River during the 9th and 10th sending a flood wave down stream. This flooded portions of Rapides and Allen Parishes.,Heavy rain during the 9th and 10th drained into the upper reaches of the Calcasieu River in Rapides Parish. This produced the 2nd highest crest on record
617081,Thunderstorm Wind,08-MAR-16 14:40:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
617082,Thunderstorm Wind,08-MAR-16 14:53:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
617083,Hail,08-MAR-16 14:59:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
617086,Thunderstorm Wind,08-MAR-16 17:45:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
617087,Thunderstorm Wind,08-MAR-16 19:47:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
617088,Thunderstorm Wind,08-MAR-16 23:20:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620151,Flash Flood,09-MAR-16 18:16:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620155,Flash Flood,09-MAR-16 20:54:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620772,Flash Flood,10-MAR-16 03:18:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620784,Flash Flood,10-MAR-16 08:34:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
616302,Hail,13-MAR-16 20:15:00,0.00K,A potent upper level storm system moved rapidly eastward across the Southern Plains and into the Lower Mississippi Valley during the late afternoon and evening hours of March 13th. Cold air aloft accompanied this upper level trough while surface temperatures warmed well into the 70s ahead of the trough. This resulted in moderate instability across all of Northeast Texas, Southeast Oklahoma
616405,Hail,18-MAR-16 13:37:00,0.00K,The severe weather setup for March 18th was not a lot different than the setup for severe weather that occurred across the Four State Region on March 17th.  An elevated boundary remained nearly stationary north of the Interstate 20 corridor of Northern Louisiana and Northeast Texas.  Likewise, a warm front was moving northward during the day towards the Interstate 20 corridor which allowed for increasing moisture and instability to reach the corridor by late morning into the afternoon hours.  Weak disturbances aloft continued to move eastward out of Northern Texas and these disturbances provided the lift necessary for scattered severe thunderstorms
617922,Hail,31-MAR-16 14:30:00,0.00K,A very warm, moist
617945,Thunderstorm Wind,08-MAR-16 17:10:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620794,Flash Flood,10-MAR-16 14:30:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620795,Flash Flood,11-MAR-16 05:00:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620797,Flash Flood,12-MAR-16 18:50:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
618161,Hail,23-FEB-16 18:51:00,0.00K,A cold front move across Louisiana and a few severe storms occurred ahead of the boundary.,A picture of quarter size hail was posted to Twitter.
619266,Flash Flood,08-MAR-16 22:00:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
619269,Flash Flood,08-MAR-16 23:00:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
619276,Flash Flood,09-MAR-16 01:00:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
619277,Flash Flood,09-MAR-16 01:00:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
621159,Flash Flood,08-MAR-16 20:04:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
621160,Flash Flood,08-MAR-16 20:04:00,560.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
621167,Flash Flood,09-MAR-16 10:40:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
619280,Flash Flood,09-MAR-16 02:36:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
619743,Flash Flood,09-MAR-16 08:32:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620137,Flash Flood,09-MAR-16 12:20:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
621163,Flash Flood,08-MAR-16 21:35:00,4.00M,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620141,Flash Flood,09-MAR-16 14:12:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620144,Flash Flood,09-MAR-16 15:30:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620145,Flash Flood,09-MAR-16 15:30:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620147,Flash Flood,09-MAR-16 15:45:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
620150,Flash Flood,09-MAR-16 17:40:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
621165,Flash Flood,10-MAR-16 23:50:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
631043,Tornado,30-APR-16 10:25:00,4.00K,A line of storms pushed across West and Central Louisiana producing spotty flooding and a tornado.,Radar imagery indicated a tornado debris signiture around Bayou Jack Road and Jims Camp Road. KALB Meteorologist Adam Burniston went to the site and sent pictures of tree damage including up rooted trees and large branches broken. An outbuilding was also damaged. The path continued into the swamp of Northeast Saint Landry Parish.
626096,Flash Flood,11-MAR-16 08:00:00,250.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
624426,Flash Flood,11-MAR-16 08:00:00,250.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
623207,Thunderstorm Wind,11-APR-16 14:12:00,0.00K,A line of thunderstorms moved into southeast Louisiana during the afternoon hours of the 11th. One report of wind damage was received. More thunderstorms moved into the area on the 12th.,Several power poles were reported blown down at the intersection of Louisiana Highway 964 and Louisiana Highway 955W. Event time was estimated from radar.
623839,Hail,31-MAR-16 14:28:00,0.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
623843,Hail,31-MAR-16 14:52:00,5.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
623107,Flood,12-MAR-16 20:25:00,50.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
625843,Flood,13-MAR-16 00:00:00,950.00K,The flood wave from rainfall on the 9th and 10th in North Louisiana pushed across Central Louisiana flooding areas between the Red River Levees.,The flood wave from the heavy rain event in North Louisiana pushed down the Red River flooding areas between the main levees in Avoyelles Parish. An estimated 38 structures were flooded.
624161,Hail,17-MAR-16 23:45:00,0.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,Quarter size hail fell near the Pilot truck stop off of Interstate 20.
625555,Hail,10-MAR-16 12:30:00,0.00K,A cut off upper low over West Texas pulled in deep moisture from the Pacific and gulf over a stalled frontal boundary that stretched from Southeast Texas across Central Louisiana. This produced large amounts of rainfall that lead to flash flooding. One strong storm was also reported in South Central Louisiana. During the event a strong onshore flow also kept tides elevated.,Nickel size hail was reported on Prairie Ronde Highway.
626564,Thunderstorm Wind,17-MAR-16 14:55:00,5.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,A tin roof was blown off Quality Body Shop on Carter Street in Vidalia.
625553,Hail,29-MAR-16 06:20:00,0.00K,A warm front moved slowly inland from the gulf with isolated to scattered storms over a couple of days. A few were strong to severe. A strong onshore flow also accompanied this system pushing the tide above normal.,Nickel and dime size hail occurred in in Mamou.
625554,Hail,31-MAR-16 15:37:00,0.00K,A warm front moved slowly inland from the gulf with isolated to scattered storms over a couple of days. A few were strong to severe. A strong onshore flow also accompanied this system pushing the tide above normal.,Half dollar size hail occurred in Sharp.
615227,Hail,01-MAR-16 16:38:00,0.00K,A cold front moved through the region and brought isolated storms. Due to cold temperatures aloft combined with warmer temperatures at the surface, a few storms produced hail.
623842,Thunderstorm Wind,31-MAR-16 14:36:00,10.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
623841,Hail,31-MAR-16 14:34:00,2.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
623845,Thunderstorm Wind,31-MAR-16 14:52:00,10.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
631272,Thunderstorm Wind,30-APR-16 11:35:00,0.00K,A Squall line moved through southeast Louisiana and southern Mississippi and the adjacent coastal waters with sporadic wind damage and strong wind gusts.,New Roads Fals River Regional Airport reported a wind gust of 58 mph.
617824,Flash Flood,10-MAR-16 10:23:00,100.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
618037,Flash Flood,10-MAR-16 14:00:00,20.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
620757,Flash Flood,09-MAR-16 21:30:00,0.00K,A strong upper level low pressure system settled over northern Mexico on March 8th, and became stationary through March 12th as it was cut off from the upper level jet stream
623852,Thunderstorm Wind,31-MAR-16 15:37:00,8.00K,Widespread severe weather and some flash flooding occurred over the ArkLaMiss region from the evening of March 30th through the evening of March 31st. On March 30th an upper level storm system moved into the region from the Southern Plains. It was accompanied by a slow moving cold front extending from a large surface low across the Central Plains into the middle Mississippi Valley.||A warm moisture rich air mass from the Gulf of Mexico moved into the region as a warm front lifted northward on the 30th. A series of potent upper level disturbances crossed the region through the 31st, bringing a rapid increase in wind aloft and resulting in an unstable environment that contained high levels of wind shear. These factors set the stage for flash flooding and several rounds of severe weather. Widespread severe weather occurred with a mix of flash flooding
617783,Flash Flood,08-MAR-16 23:55:00,10.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
625387,Flash Flood,09-MAR-16 05:55:00,50.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
622544,Hail,14-APR-16 09:58:00,2.00K,Showers and thunderstorms developed in association with an upper low pressure system. Some of these storms produced large hail.,Quarter sized hail fell at the Tensas State Bank. Half dollar sized hail fell along Hillcrest Drive.
625389,Flash Flood,09-MAR-16 09:00:00,8.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
623473,Hail,17-MAR-16 13:40:00,0.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,Quarter sized hail occurred at Lake Spokane.
623476,Hail,17-MAR-16 14:00:00,5.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,
623482,Thunderstorm Wind,17-MAR-16 14:05:00,5.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,Trees were blown down along Highway 124 North.
623488,Thunderstorm Wind,17-MAR-16 14:30:00,5.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,Part of the awning was blown off at the Ducks Nest. Dime sized hail occurred as well.
623500,Thunderstorm Wind,17-MAR-16 14:55:00,85.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,There was some damage to a courthouse as well as some structures in the northern part of town behind the courthouse. Over 200 residents were without power. Trees were blown down in the area along Highway 84. Vidalia Southern Tire had a roll up door that was blown out. The tin roof off of Quality Body Shop on Carter Street was also blown off.
623722,Hail,17-MAR-16 23:43:00,0.00K,A quasi-stationary frontal boundary combined with low level moisture and cooling aloft|for strong instability. This brought some large hail and damaging winds across portions of the region.,Dime sized hail occurred for about three minutes at the Sheriff's Office.
625832,Flood,13-MAR-16 00:00:00,3.85M,The flood wave from rainfall on the 9th and 10th in North Louisiana pushed across Central Louisiana flooding areas between the Red River Levees.,The flood wave traveled down the Red River from North Louisiana flooding areas between the main levees. An estimated 154 structures were flooded. The railroad tracks at Boyce also became impassable at the peak of the event. Also
617732,Hail,03-MAR-16 16:10:00,1.00K,An upper level low pressure system moved through the region. Cold temperatures aloft combined with warmer temperatures at the surface brought the potential for hail.,
625397,Flash Flood,09-MAR-16 23:10:00,20.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
625528,Flash Flood,10-MAR-16 10:10:00,100.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
631044,Thunderstorm Wind,30-APR-16 09:55:00,1.00K,A line of storms pushed across West and Central Louisiana producing spotty flooding and a tornado.,A large oak tree was downed on George Road.
617993,Flash Flood,10-MAR-16 10:00:00,100.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
617990,Flash Flood,10-MAR-16 09:26:00,1.00M,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
627287,Thunderstorm Wind,27-MAY-16 15:06:00,0.00K,The second complex of showers and embedded thunderstorms in two days moved across East Texas, Southwest Arkansas
625394,Flash Flood,09-MAR-16 21:35:00,150.00K,As high pressure over the East Coast refused to move, a storm system approached the ArkLaMiss from the west and stalled just to the west of the region on March 7th. While warm moist air from the Gulf of Mexico filtered north and encompassed the region
629983,Flood,12-JUN-16 17:30:00,0.00K,Scattered showers and thunderstorms developed during the afternoon of June 12th, as a warm
631138,Thunderstorm Wind,18-JUN-16 10:12:00,0.00K,A weak backdoor cold front moved into northern Louisiana from the northeast during the late morning and afternoon hours of June 18th.  Scattered to numerous strong to severe thunderstorms formed along and ahead of this backdoor cold front and the storms developed a cold pool which quickly moved westward across the northern half of the state.  The atmosphere ahead of this frontal boundary was moderately unstable but once the cold pool developed...trees and powerlines fell as a result of these thunderstorms.,Trees were downed on Hwy. 126 northwest of Dodson
631139,Thunderstorm Wind,18-JUN-16 10:12:00,0.00K,A weak backdoor cold front moved into northern Louisiana from the northeast during the late morning and afternoon hours of June 18th.  Scattered to numerous strong to severe thunderstorms formed along and ahead of this backdoor cold front and the storms developed a cold pool which quickly moved westward across the northern half of the state.  The atmosphere ahead of this frontal boundary was moderately unstable but once the cold pool developed...trees and powerlines fell as a result of these thunderstorms.,Trees were downed east of Calvin
631140,Thunderstorm Wind,18-JUN-16 10:12:00,0.00K,A weak backdoor cold front moved into northern Louisiana from the northeast during the late morning and afternoon hours of June 18th.  Scattered to numerous strong to severe thunderstorms formed along and ahead of this backdoor cold front and the storms developed a cold pool which quickly moved westward across the northern half of the state.  The atmosphere ahead of this frontal boundary was moderately unstable but once the cold pool developed...trees and powerlines fell as a result of these thunderstorms.,Trees were downed north northeast of Dodson
631141,Thunderstorm Wind,18-JUN-16 10:30:00,0.00K,A weak backdoor cold front moved into northern Louisiana from the northeast during the late morning and afternoon hours of June 18th.  Scattered to numerous strong to severe thunderstorms formed along and ahead of this backdoor cold front and the storms developed a cold pool which quickly moved westward across the northern half of the state.  The atmosphere ahead of this frontal boundary was moderately unstable but once the cold pool developed...trees and powerlines fell as a result of these thunderstorms.,Trees were downed in Winnfield and trees were downed across the northern portion of the parish as well.
644791,Thunderstorm Wind,18-JUN-16 12:30:00,2.00K,A weak upper level disturbance and deep tropical moisture produced scattered afternoon storms across the region. A few produced strong wind gusts.,The Rapides 911 call center reported trees down in Forest Hill.
644792,Thunderstorm Wind,18-JUN-16 12:30:00,1.00K,A weak upper level disturbance and deep tropical moisture produced scattered afternoon storms across the region. A few produced strong wind gusts.,The Rapides 911 call center reported a tree down at Woodworth.
644793,Thunderstorm Wind,18-JUN-16 12:52:00,1.00K,A weak upper level disturbance and deep tropical moisture produced scattered afternoon storms across the region. A few produced strong wind gusts.,The Vernon Parish Sheriffs Department reported a tree down on Highway 10.
642072,Thunderstorm Wind,22-JUL-16 13:40:00,2.00K,Showers and thunderstorms developed as a series of disturbances moved through the region. Some of these storms produced damaging wind gusts.,One tree was blown down on LR Hatton Road.
643125,Flash Flood,28-JUL-16 08:30:00,5.00K,Showers and thunderstorms developed in a warm and very moist air mass. Some of this activity produced some flash flooding and damaging lightning.,Roads and yards were flooded.
643126,Lightning,28-JUL-16 09:40:00,100.00K,Showers and thunderstorms developed in a warm and very moist air mass. Some of this activity produced some flash flooding and damaging lightning.,A three story house on South Ridge Road was on fire due to lightning.
643132,Flash Flood,28-JUL-16 14:26:00,15.00K,Showers and thunderstorms developed in a warm and very moist air mass. Some of this activity produced some flash flooding and damaging lightning.,Numerous minor roads had some flood waters and three minor roads were closed in the northern part pf the parish. Some roads that were closed had two feet of water in some locations. There was flooding of fields in the northern part of the parish.
643124,Flash Flood,28-JUL-16 08:05:00,5.00K,Showers and thunderstorms developed in a warm and very moist air mass. Some of this activity produced some flash flooding and damaging lightning.,There was flooding in Rayville and Delhi.
641498,Thunderstorm Wind,14-JUL-16 19:40:00,25.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,Trees and power lines were blown down throughout the parish.
